Code UIC,Libellé Gare,Fret,Voyageurs,Code Ligne,Rang,PK,X (Lambert 93),Y (Lambert 93),X (WGS84),Y (WGS84),Commune,Département,coordonnees_geographiques
87213207.0,Mertzwiller,O,O,153000,1.0,0+000,1042959.56125,6873734.66977,854742.181778,6253199.76818,Haguenau,Bas-Rhin,"48.8721740293, 7.67827965876"
87193516.0,Farébersviller,N,O,159000,1.0,101+648,981821.675184,6897812.26957,763854.368182,6294921.32008,Farébersviller,Moselle,"49.1180824617, 6.8618205378"
87193250.0,Béning,O,O,159000,1.0,106+511,979288.450791,6899932.75057,760152.931086,6298349.37192,Béning-lès-St-Avold,Moselle,"49.1382335756, 6.82856996263"
87213108.0,Schweighouse-sur-Moder,O,O,160000,1.0,33+497,1047960.16194,6869200.47384,861904.418688,6245860.10888,Schweighouse-sur-Moder,Bas-Rhin,"48.8287882013, 7.74261912762"
87213785.0,Ingwiller,N,O,161000,1.0,20+510,1028202.50539,6872860.05764,832307.46344,6253172.15147,Ingwiller,Bas-Rhin,"48.8720108533, 7.47674515501"
87215665.0,Diemeringen,O,O,161000,1.0,48+386,1006409.70677,6879328.01675,799800.903383,6264827.73384,Diemeringen,Bas-Rhin,"48.9408317326, 7.18473375759"
87215632.0,Oermingen,N,O,161000,1.0,57+629,1002195.79615,6885741.55154,793915.902373,6274932.41643,Oermingen,Bas-Rhin,"49.0004185673, 7.13186789402"
87193615.0,Sarreguemines,O,O,161000,1.0,74+486,996914.612384,6897347.67847,786801.244465,6293053.52365,Sarreguemines,Moselle,"49.1070995488, 7.06795583468"
87193615.0,Sarreguemines,O,O,163000,1.0,0+000,996914.612384,6897347.67847,786801.244465,6293053.52365,Sarreguemines,Moselle,"49.1070995488, 7.06795583468"
87215772.0,Drulingen,O,N,167000,1.0,19+555,1006685.59417,6871804.77233,799614.205137,6253363.3024,Drulingen,Bas-Rhin,"48.8731402765, 7.18305661869"
87193615.0,Sarreguemines,O,O,168000,1.0,42+515,996914.612384,6897347.67847,786801.244465,6293053.52365,Sarreguemines,Moselle,"49.1070995488, 7.06795583468"
87193615.0,Sarreguemines,O,O,170000,1.0,0+000,996914.612384,6897347.67847,786801.244465,6293053.52365,Sarreguemines,Moselle,"49.1070995488, 7.06795583468"
87193276.0,Hombourg-Haut,N,O,172000,1.0,34+502,975396.629428,6898400.4899,754111.436414,6296294.78311,Hombourg-Haut,Moselle,"49.1261570714, 6.7742982926"
87193250.0,Béning,O,O,172000,1.0,38+913,979288.450791,6899932.75057,760152.931086,6298349.37192,Béning-lès-St-Avold,Moselle,"49.1382335756, 6.82856996263"
87191395.0,Freistroff,N,O,174000,1.0,32+978,954018.323522,6914257.34065,722609.169869,6322062.55872,Freistroff,Moselle,"49.277402567, 6.49130861738"
87191007.0,Thionville,O,O,177000,1.0,0+000,930299.766338,6921754.33877,686820.669119,6335095.66906,Thionville,Moselle,"49.3537250844, 6.1698150452"
87191346.0,Kédange,N,O,177000,1.0,16+656,942326.831513,6916903.2985,704913.542425,6326893.35832,Kédange-sur-Canner,Moselle,"49.3057057545, 6.33234609143"
87191320.0,Distroff,N,O,177000,1.0,9+023,936950.447945,6919951.04056,696885.321146,6331912.53221,Distroff,Moselle,"49.3350953973, 6.26022735264"
87191627.0,Malling,N,O,178000,1.0,12+474,939597.999152,6929682.69205,701558.756916,6346687.00231,Malling,Moselle,"49.4215051412, 6.30220954045"
87192088.0,Woippy,O,O,180000,1.0,160+245,930213.830613,6898928.28351,685292.00659,6300133.72237,Woippy,Moselle,"49.1487192803, 6.15608283605"
87111567.0,Rodange,N,O,202100,1.0,251+000,903476.799142,6941851.04181,646855.371332,6367564.67413,Rodange,Luxembourg,"49.5433510259, 5.81080066683"
87172155.0,Mohon,O,O,204000,1.0,0-111,824934.332281,6962938.34589,526838.704113,6403620.88814,Charleville-Mézières,Ardennes,"49.7530680176, 4.7326726017"
87172254.0,Sedan,N,O,204000,2.0,158+515,839338.641709,6956792.80134,548836.540357,6393598.20036,Sedan,Ardennes,"49.6948628186, 4.93028252686"
87172338.0,Pouru-Brévilly,N,N,204000,2.0,171+583,850466.503847,6954665.87563,565902.929264,6389873.8299,Pouru-St-Remy,Ardennes,"49.6732163321, 5.08359250686"
87271866.0,Ciry-Sermoise,O,N,205000,1.0,10+036,733948.332653,6919078.83341,385976.728476,6337933.65151,Ciry-Salsogne,Aisne,"49.3703287669, 3.46728794504"
87171496.0,Braine,O,N,205000,1.0,16+788,739244.3638,6914965.99844,394048.399733,6331564.19546,Braine,Aisne,"49.3330562868, 3.53979700163"
87271858.0,Venizel,O,N,205000,1.0,4+447,728819.097682,6918735.91084,378114.823115,6337449.84005,Venizel,Aisne,"49.3674986131, 3.39666324757"
87172155.0,Mohon,O,O,205000,1.0,140+642,824934.332281,6962938.34589,526838.704113,6403620.88814,Charleville-Mézières,Ardennes,"49.7530680176, 4.7326726017"
87172056.0,Monthermé,N,O,205000,1.0,159+924,825193.628425,6975527.89029,527667.145524,6423118.28936,Bogny-sur-Meuse,Ardennes,"49.8660962836, 4.74011461752"
87172114.0,Vireux-Molhain,O,O,205000,1.0,195+836,823445.362075,6999694.07344,525778.809477,6460741.80047,Vireux-Molhain,Ardennes,"50.0834576501, 4.72315140619"
87172122.0,Aubrives,N,O,205000,1.0,199+818,826159.449878,7002077.73937,530077.442441,6464362.26201,Aubrives,Ardennes,"50.1043222788, 4.76176668312"
87172270.0,Rethel,O,O,205000,1.0,94+014,799285.374449,6934782.54097,486495.260504,6360925.03999,Rethel,Ardennes,"49.5046337936, 4.37026128162"
87171330.0,Fismes,O,O,205000,1.0,28+134,749641.160376,6912584.26264,409935.46751,6327784.28682,Fismes,Marne,"49.3109238436, 3.68251295968"
87171322.0,Breuil-Romain,N,O,205000,1.0,34+331,755779.842383,6912357.75923,419326.943597,6327350.18127,Breuil,Marne,"49.308381395, 3.76687802476"
87171009.0,Reims,O,O,205000,1.0,54+814,774583.239888,6907129.5297,447998.04592,6319002.91153,Reims,Marne,"49.2594679842, 4.02443491906"
87171454.0,Lavannes-Caurel,O,N,205000,1.0,65+952,783296.215411,6913463.96828,461459.106167,6328536.60454,Caurel,Marne,"49.3153296713, 4.14535768066"
87171827.0,Pontfaverger,O,N,207000,1.0,13+264,796030.035772,6912232.86485,480915.735979,6326342.19035,Pontfaverger-Moronvilliers,Marne,"49.3024773359, 4.32013956004"
87171884.0,Sommepy,N,N,207000,1.0,34+178,813192.010541,6906486.0042,506999.768085,6317049.77466,Sommepy-Tahure,Marne,"49.2480159692, 4.55445640716"
87171819.0,St-Masmes,O,N,207000,1.0,9+280,792246.509469,6913386.33517,475155.075446,6328207.47726,St-Masmes,Marne,"49.3134022388, 4.268390666"
87172569.0,Aubenton,N,N,212000,1.0,14+450,786319.844853,6971212.08983,467428.750776,6417547.67357,Aubenton,Aisne,"49.8338298321, 4.19898391058"
87317313.0,Fréthun-lès-Calais,N,N,216000,1.0,115+220,616961.75354,7092100.6665,202772.057369,6607052.26546,Peuplingues,Pas-de-Calais,"50.9194191691, 1.82153238327"
87194555.0,Audun-le-Tiche,N,N,219000,1.0,0+000,914370.961209,6934981.59181,663197.128835,6356374.17119,Audun-le-Tiche,Moselle,"49.4780789221, 5.95760117217"
87271494.0,Roissy-Aéroport-Charles-de-Gaulle,N,O,226310,1.0,7+487,668628.196126,6878315.61823,286227.257011,6275538.46065,Tremblay-en-France,Seine-St-Denis,"49.0039901179, 2.57122319705"
87271585.0,Ormoy-Villers,O,O,227000,1.0,55+618,688138.689655,6900077.48808,315843.473565,6308918.38556,Ormoy-Villers,Oise,"49.2003098556, 2.83727019693"
87296012.0,Laon,O,O,228000,1.0,140+007,745113.923606,6941506.93888,403356.203694,6372345.10888,Laon,Aisne,"49.5712078576, 3.62341042723"
87297192.0,Chivres-en-Laonnois,O,N,228000,1.0,157+785,760848.011611,6949027.72465,427681.350205,6383728.44188,Chivres-en-Laonnois,Aisne,"49.6374775287, 3.84192693623"
87271874.0,Crouy,O,O,229000,1.0,108+844,725917.115517,6922754.12454,373696.329935,6343647.45329,Crouy,Aisne,"49.4037404927, 3.35697124801"
87297101.0,La Neuville-sous-Laon,N,O,229000,1.0,137+980,743229.245176,6941467.99464,400456.705196,6372307.50836,Laon,Aisne,"49.5709888116, 3.59736378905"
87297119.0,Verneuil-sur-Serre,N,O,229000,1.0,149+718,748143.414648,6949969.27377,408126.021487,6385370.25051,Verneuil-sur-Serre,Aisne,"49.647028116, 3.66625842949"
87272286.0,Corcy,N,O,229000,1.0,87+270,715748.163239,6906213.95102,358035.250057,6318307.81655,Corcy,Aisne,"49.2553926716, 3.2162853738"
87271775.0,Longpont,N,O,229000,1.0,89+587,716751.982784,6908135.99902,359578.50862,6321250.92253,Longpont,Aisne,"49.2726456745, 3.23014870135"
87271510.0,Villeparisis,O,O,229000,1.0,22+795,670913.542087,6872643.47026,289747.683537,6266906.03627,Mitry-Mory,Seine-et-Marne,"48.953093201, 2.60284772659"
87271528.0,Mitry-Claye,O,O,229000,1.0,26+694,673817.942954,6875149.67933,294144.992521,6270748.42442,Mitry-Mory,Seine-et-Marne,"48.9757544033, 2.64234942529"
87271403.0,Drancy,N,O,229000,1.0,11+622,660123.339573,6870427.53189,273370.473505,6263430.77052,Drancy,Seine-St-Denis,"48.9325883026, 2.45572874577"
87271411.0,Aulnay-sous-Bois,N,O,229000,1.0,14+414,662931.100034,6870366.6111,277637.014466,6263366.39402,Aulnay-sous-Bois,Seine-St-Denis,"48.9322083864, 2.49405573532"
87276295.0,Verberie,O,N,232000,1.0,73+910,681514.691307,6913404.85725,305661.610811,6329327.56668,Verberie,Oise,"49.3199613889, 2.7458049676"
87296319.0,Sains-Richaumont,N,N,236000,1.0,177+265,750344.131572,6970020.83535,411789.684533,6416371.26193,Sains-Richaumont,Aisne,"49.8270129958, 3.69916967458"
87295063.0,Hirson,N,O,238000,1.0,235+920,777947.182998,6980051.83308,454672.101702,6431450.89944,Hirson,Aisne,"49.9143207192, 4.08438898222"
87295048.0,Fourmies,O,O,240000,1.0,125+144,775600.985564,6991250.51304,451270.523445,6448906.66479,Fourmies,Nord,"50.0151886588, 4.05383208483"
87295337.0,Ferrière-la-Grande,O,N,241000,1.0,89+509,771466.145876,7017848.2612,445378.213993,6490470.19429,Ferrière-la-Grande,Nord,"50.2545127487, 4.00090056843"
87296244.0,Busigny,N,O,242000,1.0,180+330,731974.676313,6993559.73699,383597.079254,6453145.33626,Busigny,Nord,"50.0396498849, 3.44591119238"
87296236.0,Honnechy,N,N,242000,1.0,184+087,734421.754013,6996116.22153,387420.056021,6457103.59864,Honnechy,Nord,"50.0624816318, 3.48025357699"
87297515.0,Les Bons-Pères,N,O,242000,1.0,231+720,772141.298925,7020673.53767,446487.087013,6494874.26698,Rousies,Nord,"50.2798014171, 4.01086174426"
87276782.0,Noyon,O,O,242000,1.0,106+968,700482.652433,6941974.33174,334701.001894,6373340.86693,Noyon,Oise,"49.5770083981, 3.00667025612"
87272195.0,Longueil-Annel,N,O,242000,1.0,90+141,690072.17872,6929742.19228,318717.805725,6354476.02103,Longueil-Annel,Oise,"49.4669987281, 2.86309076204"
87295543.0,Sous-le-Bois,O,O,247306,1.0,82+456,767144.786693,7019043.96231,438663.834079,6492422.56904,Maubeuge,Nord,"50.2657251557, 3.94058426743"
87345546.0,Maurois,N,O,250000,1.0,183+635,732703.589039,6996650.59452,384756.373449,6457951.7468,Honnechy,Nord,"50.0673724422, 3.45632530932"
87671073.0,Riscle,N,N,643000,1.0,230+875,451025.933046,6288664.98748,-9594.39529131,5411934.8776,Riscle,Gers,"43.6532317084, -0.0861879193153"
87586107.0,Port-Ste-Marie,O,O,643000,1.0,115+609,491503.528417,6353608.92437,43252.7113506,5504284.31025,Port-Ste-Marie,Lot-et-Garonne,"44.2504645141, 0.38854571686"
87586735.0,Nérac,O,N,643000,1.0,134+572,486823.95481,6340533.66275,37347.8520809,5485804.61903,Nérac,Lot-et-Garonne,"44.1314349126, 0.335501463527"
87586750.0,Lasserre,O,N,643000,1.0,142+496,489114.133746,6333132.92125,40875.2143521,5475592.42754,Moncrabeau,Lot-et-Garonne,"44.0655540071, 0.367188297936"
87586818.0,Condom,O,N,645000,1.0,154+861,488595.040116,6321655.824,40686.3054335,5459588.53726,Condom,Gers,"43.9621620366, 0.365491300257"
87611749.0,Auch,O,O,647000,1.0,204+900,506085.883202,6285747.69374,66450.2974636,5410547.66418,Auch,Gers,"43.6442147157, 0.596933178458"
87611764.0,Aubiet,N,O,648000,1.0,70+143,521622.63871,6285941.80091,87864.3642513,5411444.46807,Aubiet,Gers,"43.6500441638, 0.789299013366"
87611301.0,St-Agne,N,O,648000,1.0,3+857,574729.651135,6276802.23567,161356.905998,5400553.35928,Toulouse,Haute-Garonne,"43.5792109672, 1.44949374857"
87446179.0,St-Cyprien-Arènes,N,O,648000,1.0,9+630,572095.489777,6278490.33267,157681.79758,5402814.90741,Toulouse,Haute-Garonne,"43.5939264053, 1.41647968793"
87611897.0,Castelsarrasin,O,O,649000,1.0,187+197,548901.801483,6328623.45694,124078.202569,5471692.77077,Castelsarrasin,Tarn-et-Garonne,"44.0403771685, 1.11461345795"
87611038.0,Muret,O,O,650000,1.0,20+775,564297.181731,6264214.25272,147355.012115,5382875.53594,Muret,Haute-Garonne,"43.4640609803, 1.32371259574"
87611301.0,St-Agne,N,O,650000,1.0,3+857,574729.651135,6276802.23567,161356.905998,5400553.35928,Toulouse,Haute-Garonne,"43.5792109672, 1.44949374857"
87611087.0,Martres-Tolosane,N,O,650000,1.0,61+552,538623.627512,6234999.13806,113074.625833,5341847.15324,Martres-Tolosane,Haute-Garonne,"43.1959630911, 1.01576664632"
87611111.0,Lestelle,N,O,650000,1.0,74+607,529993.178222,6226611.18604,101570.531971,5330032.32566,Lestelle-de-St-Martory,Haute-Garonne,"43.1185402725, 0.912423612861"
87611129.0,Labarthe-Inard,N,O,650000,1.0,79+783,525042.35452,6225233.56225,94857.589351,5327961.47743,Labarthe-Inard,Haute-Garonne,"43.1049598561, 0.852120223286"
87611137.0,St-Gaudens,O,O,650000,1.0,90+327,514991.727084,6225490.39157,81119.4616345,5327927.90853,St-Gaudens,Haute-Garonne,"43.1047396898, 0.728708522251"
87671172.0,Tournay (Hautes-Pyrénées),N,O,650000,1.0,138+617,475426.422153,6235504.66138,26609.8649075,5339933.60809,Tournay,Hautes-Pyrénées,"43.1834302463, 0.23904048355"
87471300.0,Redon,O,O,468000,1.0,444+835,318271.170369,6740237.28086,-232493.188149,6049118.51623,Redon,Ille-et-Vilaine,"47.651784822, -2.08852184367"
87471219.0,Beslé,N,O,468000,1.0,425+865,334959.934654,6744475.23908,-208180.058331,6056977.39118,Guémené-Penfao,Loire-Atlantique,"47.6993200772, -1.87011328248"
87474080.0,Quéménéven,O,N,470000,1.0,702+562,173404.10871,6803117.06904,-454829.731693,6126114.0202,Quéménéven,Finistère,"48.115635217, -4.08580499653"
87474056.0,Pont-de-Buis,N,O,470000,1.0,721+814,174756.095386,6818475.28033,-454874.418038,6149276.52446,St-Ségal,Finistère,"48.2543626597, -4.08620642079"
87474015.0,Dirinon,O,O,470000,1.0,758+187,161431.416672,6835129.25332,-477075.521565,6172434.15585,Loperhet,Finistère,"48.3926856594, -4.28564232701"
87481846.0,Pontchâteau,N,O,470000,1.0,483+580,316740.01277,6716348.10968,-232477.786704,6013583.64821,Pontchâteau,Loire-Atlantique,"47.4363076119, -2.08838349015"
87476200.0,Auray,O,O,470000,1.0,584+946,250286.167892,6748188.22577,-333913.441709,6053823.00166,Auray,Morbihan,"47.6802456134, -2.9995954826"
87471250.0,Gaël,N,N,472000,1.0,61+140,312263.745716,6794064.59003,-246650.571025,6128785.97832,Gaël,Ille-et-Vilaine,"48.1316575655, -2.21569977789"
87476267.0,Les Sables-Blancs,N,O,473000,1.0,601+770,239443.099843,6737321.15396,-348701.639663,6036476.76488,Plouharnel,Morbihan,"47.5752289561, -3.13244012507"
87476440.0,St-Pierre-Quiberon,N,O,473000,1.0,607+867,238505.05424,6731345.72252,-349399.281227,6027524.5927,St-Pierre-Quiberon,Morbihan,"47.5209486383, -3.13870714586"
87476556.0,Pontivy,O,N,474000,1.0,639+906,256014.425639,6790244.51521,-330148.613985,6117102.37558,Pontivy,Morbihan,"48.0615601979, -2.96577545974"
87473355.0,Ploeuc-L'Hermitage,N,O,475000,1.0,502+523,268411.249413,6819264.78067,-314871.875238,6161978.21334,L'Hermitage-Lorge,Côte-d'Armor,"48.3302776487, -2.82854218067"
87473363.0,Uzel,O,O,475000,1.0,509+824,269512.398225,6813785.49608,-312617.614414,6153872.10137,St-Hervé,Côte-d'Armor,"48.281842366, -2.80829181114"
87473371.0,La Motte,N,O,475000,1.0,517+776,273031.187857,6807290.19635,-306641.602325,6144514.66123,La Motte,Côte-d'Armor,"48.2258730396, -2.75460838116"
87474379.0,La Boissière,O,N,476000,1.0,673+424,184961.822158,6780142.48084,-434605.568251,6093373.10168,Concarneau,Finistère,"47.9188989624, -3.90412824524"
87473553.0,Le Pénity,N,O,485000,1.0,545+058,220856.58048,6826797.40311,-386986.045445,6167717.09223,Duault,Côte-d'Armor,"48.3645405565, -3.47635479365"
87473207.0,Guingamp,O,O,486000,1.0,504+745,247097.959282,6845991.78362,-349907.472096,6199774.6404,Guingamp,Côte-d'Armor,"48.5555105751, -3.14327230212"
87473827.0,Brélidy-Plouëc,N,O,486000,1.0,520+039,244190.099702,6858896.74531,-355806.289664,6218916.17917,Plouëc-du-Trieux,Côte-d'Armor,"48.6691961764, -3.19626228191"
87473835.0,Pontrieux-Halte,N,O,486000,1.0,525+235,246792.49887,6861911.91296,-352239.638357,6223783.51173,Pontrieux,Côte-d'Armor,"48.6980634672, -3.16422250809"
87473876.0,Frynaudour,N,O,486000,1.0,530+205,249664.847544,6865022.12469,-348272.889515,6228827.66933,Plourivo,Côte-d'Armor,"48.7279620189, -3.12858859696"
87491076.0,Beillant,N,O,500000,2.0,501+200,425652.198928,6517399.5798,-58652.6051332,5732565.77759,St-Sever-de-Saintonge,Charente-Maritime,"45.7010171429, -0.526885316444"
87491191.0,Bussac,N,O,500000,2.0,563+956,435686.323081,6462592.0033,-40967.5530786,5654944.45614,Bussac-Forêt,Charente-Maritime,"45.2119109837, -0.368017790837"
87487611.0,Brion-près-Thouet,N,O,500000,1.0,317+081,458267.656272,6665813.50508,-20592.6415958,5950023.36013,Brion-près-Thouet,Deux-Sèvres,"47.0486790804, -0.184986846855"
87487116.0,St-Varent,O,N,500000,1.0,337+507,454574.445564,6648248.11753,-24952.1511745,5924025.42641,St-Varent,Deux-Sèvres,"46.8893106203, -0.224148987716"
87394429.0,Magny-Blandainville,N,O,500000,1.0,107+782,572620.832233,6805157.99349,142606.851612,6162644.99017,Magny,Eure-et-Loir,"48.3342596983, 1.28105914423"
87394445.0,Vieuvicq-Montigny,N,N,500000,1.0,118+041,566216.839758,6797637.59819,133247.824811,6151110.11324,Vieuvicq,Eure-et-Loir,"48.2653285567, 1.19698557603"
87394452.0,Brou,O,O,500000,1.0,124+405,563376.481469,6792174.83331,129178.948375,6142798.25498,Brou,Eure-et-Loir,"48.2156001098, 1.16043423712"
87491266.0,Cubzac-les-Ponts,N,O,500000,2.0,593+293,427405.408269,6436407.98732,-51073.2074409,5617295.36658,Cubzac-les-Ponts,Gironde,"44.9731491955, -0.458798428532"
87491274.0,La Grave-d'Ambarès-Gare-Inférieur,N,O,500000,2.0,598+189,425785.120026,6432333.07401,-53105.58154,5611428.82565,Ambarès-et-Lagrave,Gironde,"44.9358550666, -0.477055555693"
87581595.0,Cenon,N,O,500000,2.0,608+510,420930.533222,6423654.6112,-59401.1000694,5598857.45211,Lormont,Gironde,"44.8558560986, -0.533609160864"
87396713.0,Bessé-sur-Braye,O,N,500000,1.0,184+025,531513.696937,6750161.04674,83240.3910085,6078655.33185,Bessé-sur-Braye,Sarthe,"47.8302170135, 0.747761154997"
87571836.0,Cinq-Mars,N,O,515000,1.0,255+811,508294.379315,6696941.13454,51257.3112651,5998578.65163,Cinq-Mars-la-Pile,Indre-et-Loire,"47.3450539214, 0.460452261321"
87484378.0,Montrelais,N,N,515000,1.0,380+812,400909.900792,6706284.06108,-107571.888755,6005847.27279,Montrelais,Loire-Atlantique,"47.3892781615, -0.966334718101"
87484006.0,Angers-St-Laud,O,O,515000,1.0,342+950,432145.644983,6713146.15696,-61982.1604824,6018203.21043,Angers,Maine-et-Loire,"47.4643699196, -0.556795221044"
87484360.0,Ingrandes-sur-Loire,N,O,515000,1.0,376+867,404443.94626,6707947.38168,-102485.208386,6008567.7749,Ingrandes,Maine-et-Loire,"47.4058208901, -0.920640290897"
87481747.0,Pornichet,N,O,516000,1.0,506+070,296217.995505,6699264.97321,-261011.349392,5986365.32702,Pornichet,Loire-Atlantique,"47.2706612777, -2.34470484488"
87481788.0,Le Croisic,N,O,516000,1.0,519+780,284132.25304,6702223.50285,-279066.310298,5989499.56575,Le Croisic,Loire-Atlantique,"47.2897622425, -2.50689531824"
87481002.0,Nantes,O,O,519000,1.0,428+284,356273.283286,6689466.42068,-171902.927875,5977476.63774,Nantes,Loire-Atlantique,"47.2164535013, -1.54423027495"
87481085.0,Doulon,O,N,519000,1.0,430+433,358556.062693,6691243.43923,-168700.099759,5980287.80012,Nantes,Loire-Atlantique,"47.2336034056, -1.51545878046"
87590828.0,Sucé-sur-Erdre,N,N,519000,1.0,444+980,358104.525452,6703408.14205,-170389.782249,5998192.44401,Sucé-sur-Erdre,Loire-Atlantique,"47.3427030933, -1.53063745653"
87481598.0,Nort-sur-Erdre,N,N,519000,1.0,456+500,360782.503343,6714286.9412,-167362.197347,6014496.25818,Nort-sur-Erdre,Loire-Atlantique,"47.4418526016, -1.5034401986"
87575084.0,Loudun,O,N,521000,1.0,70+472,478458.643959,6661417.57016,9231.56863765,5944711.03963,Loudun,Vienne,"47.0161529253, 0.0829285920393"
87485573.0,Coulon,N,N,523000,1.0,157+078,427256.234906,6588578.01729,-60933.2359009,5835321.12917,Coulon,Deux-Sèvres,"46.3419737048, -0.547372571205"
87487462.0,Mauléon-St-Aubin,N,N,523000,1.0,63+489,417023.109633,6654776.8261,-80241.0411218,5931172.94931,Mauléon,Deux-Sèvres,"46.9331725754, -0.72081753653"
87484337.0,La Possonnière,N,O,523000,1.0,0+000,421278.127076,6703266.4727,-77340.5918191,6002848.41729,La Possonnière,Maine-et-Loire,"47.3710368136, -0.694762357134"
87484238.0,Trémentines,N,N,523000,1.0,31+932,411428.864262,6677490.54929,-90019.3064459,5964143.62341,Trémentines,Maine-et-Loire,"47.1350379427, -0.808657188461"
87575530.0,Neuville-de-Poitou,N,N,524000,1.0,0+000,489350.56031,6623756.19544,27109.4011094,5890127.0905,Neuville-de-Poitou,Vienne,"46.6807989697, 0.243527893603"
87571653.0,Rivarennes-Quinçay,N,O,525000,1.0,217+468,500474.989224,6688548.88318,40148.2857702,5985803.4531,Rivarennes,Indre-et-Loire,"47.2672363252, 0.360658187389"
87486308.0,La Chaize-le-Vicomte,O,O,525000,1.0,49+075,372820.217199,6628507.33542,-142739.813997,5889476.02407,La Chaize-le-Vicomte,Vendée,"46.6767862972, -1.28225356566"
87486431.0,Olonne-sur-Mer,N,O,525000,1.0,6+092,335028.917368,6616484.57724,-196618.367547,5868803.27061,Olonne-sur-Mer,Vendée,"46.5492203887, -1.76625284706"
87575100.0,Arçay,N,N,525000,1.0,169+900,472738.959478,6656621.86127,1121.82977102,5937354.81439,Arçay,Vienne,"46.9710796638, 0.010077568292"
87571711.0,Beuxes,N,N,525000,1.0,189+725,485896.348164,6669836.41917,19683.0252496,5957485.25604,Beuxes,Vienne,"47.0943331302, 0.176815624196"
87484816.0,St-Christophe-du-Bois,N,N,526000,1.0,72+173,400937.93253,6666400.92866,-104595.521751,5947083.99201,St-Christophe-du-Bois,Maine-et-Loire,"47.0306844338, -0.939597558396"
87485615.0,Fontenay-le-Comte,O,N,528000,1.0,29+730,409016.38892,6602648.92827,-88280.392417,5854520.38635,Fontenay-le-Comte,Vendée,"46.4609090816, -0.793036257968"
87485615.0,Fontenay-le-Comte,O,N,529000,1.0,0+350,409016.38892,6602648.92827,-88280.392417,5854520.38635,Fontenay-le-Comte,Vendée,"46.4609090816, -0.793036257968"
